run_timestamp,model,target,qos_class,cv_folds,rows,positive_examples,negative_examples,positive_rate,decision_threshold,scale_pos_weight,feature_count,precision,recall,f1_score,auc_roc
2026-05-27T20:16:02,XGBoost_default_threshold,packet_loss_rate_gt_0,Bronze,5,15697,1684,14013,0.10728164617442823,0.5,,9,0.7774647887323943,0.32779097387173395,0.46115288220551376,0.91376102577298
2026-05-27T20:16:02,XGBoost_class_weighted,packet_loss_rate_gt_0,Bronze,5,15697,1684,14013,0.10728164617442823,0.5,8.32125890736342,9,0.34209908429208735,0.8652019002375297,0.49032475180885077,0.9160836484886024
2026-05-27T20:16:02,RandomForest_balanced,packet_loss_rate_gt_0,Bronze,5,15697,1684,14013,0.10728164617442823,0.5,,9,0.6629554655870445,0.38895486935866985,0.4902694610778443,0.895270730114368
