run_timestamp,rank,recommended,profile,gold_weight,silver_weight,bronze_weight,traffic_rows,gold_rows,gold_mean_delay_ms,gold_p90_delay_ms,gold_max_delay_ms,gold_sla_ms,gold_violation_rate,silver_rows,silver_mean_delay_ms,silver_p90_delay_ms,silver_max_delay_ms,silver_sla_ms,silver_violation_rate,bronze_rows,bronze_mean_delay_ms,bronze_p90_delay_ms,bronze_max_delay_ms,bronze_sla_ms,bronze_violation_rate,sla_feasible,weighted_violation_score,weighted_delay_score,holdout_rmse_log_delay,holdout_r2_log_delay
2026-08-08T09:24:54,1,True,60/30/10,60.0,30.0,10.0,29280,4592,24.685501098632812,42.68442993164064,80.90760803222656,30.0,0.25544425087108014,8991,24.215431213378906,42.207359313964844,81.22965240478516,50.0,0.05049493938382827,15697,31.02500343322754,58.52498092651366,206.57955932617188,60.0,0.08797859463591769,True,0.0,3.95425074895223,0.3588362084253181,0.7646218988400726
2026-08-08T09:24:54,2,False,25/65/10,25.0,65.0,10.0,29280,4592,25.020795822143555,43.600629043579104,82.90181732177734,30.0,0.25609756097560976,8991,24.32930564880371,42.37265396118164,80.95059204101562,50.0,0.05005005005005005,15697,31.02500343322754,58.52498092651366,206.57955932617188,60.0,0.08797859463591769,True,0.0,3.992335198720296,0.3588362084253181,0.7646218988400726
2026-08-08T09:24:54,3,False,50/40/10,50.0,40.0,10.0,29280,4592,25.348724365234375,44.56466484069824,88.09586334228516,30.0,0.25631533101045295,8991,24.857559204101562,44.02078628540039,87.35474395751953,50.0,0.05483261038816594,15697,31.02500343322754,58.52498092651366,206.57955932617188,60.0,0.08797859463591769,True,0.0,4.046258195241292,0.3588362084253181,0.7646218988400726
2026-08-08T09:24:54,4,False,33/33/34,33.0,33.0,34.0,29280,4592,24.960824966430664,44.064002227783206,87.09927368164062,30.0,0.25587979094076657,8991,24.435897827148438,43.546085357666016,86.36652374267578,50.0,0.05405405405405406,15697,34.92870330810547,77.04826354980469,195.5335693359375,60.0,0.20513473912212524,True,0.0,4.055663464864095,0.3588362084253181,0.7646218988400726
2026-08-08T09:24:54,5,False,80/15/5,80.0,15.0,5.0,29280,4592,24.91862678527832,43.1604591369629,81.27877807617188,30.0,0.25544425087108014,8991,29.385643005371094,54.43621826171875,113.06874084472656,50.0,0.14080747414080746,15697,31.0998477935791,58.62863616943359,216.51878356933594,60.0,0.09001720073899472,True,0.0,4.185619195302327,0.3588362084253181,0.7646218988400726
