run_timestamp,model,target,cv_folds,qos_class,sla_threshold_ms,rows,actual_violations,predicted_violations,actual_violation_rate,predicted_violation_rate,precision,recall,f1_score
2026-05-27T19:11:37,XGBRegressor,log_avg_delay,5,Gold,30.0,4592,1319,1193,0.28723867595818814,0.25979965156794427,0.9941324392288349,0.8991660348749052,0.9442675159235668
2026-05-27T19:11:37,XGBRegressor,log_avg_delay,5,Silver,50.0,8991,671,521,0.07463018574129686,0.0579468357246135,0.8234165067178503,0.639344262295082,0.7197986577181208
2026-05-27T19:11:37,XGBRegressor,log_avg_delay,5,Bronze,50.0,15697,2290,2891,0.14588774925144932,0.18417532012486462,0.5821515046696645,0.7349344978165939,0.6496815286624203
