run_timestamp,model,qos_class,cv_folds,sla_threshold_ms,rows,actual_violations,actual_violation_rate,precision,recall,f1_score
2026-08-03T10:30:17,XGBRegressor,Silver,5,50.0,8991,671,0.07463018574129686,0.8234165067178503,0.639344262295082,0.7197986577181208
2026-08-03T10:30:17,XGBRegressor,Silver,5,45.0,8991,929,0.10332554776999221,0.789410348977136,0.7061356297093649,0.7454545454545455
2026-08-03T10:30:17,XGBRegressor,Silver,5,40.0,8991,1364,0.15170726281837393,0.7079701120797012,0.8335777126099707,0.7656565656565657
2026-08-03T10:30:17,XGBRegressor,Silver,5,35.0,8991,2117,0.23545767990212435,0.9084077031470174,0.913556920170052,0.9109750353273669
2026-08-03T10:30:17,XGBRegressor,Silver,5,32.0,8991,2427,0.2699366032699366,0.9762651141961487,0.8982282653481665,0.9356223175965666
2026-08-03T10:30:17,XGBRegressor,Silver,5,30.0,8991,2584,0.2873985096207318,0.959106239460371,0.8804179566563467,0.9180790960451978
