run_timestamp,dataset,model,target,status,error_message,train_rows,test_rows,feature_count,mae,rmse,r2_score,cv_folds,cv_mae_mean,cv_mae_std,cv_rmse_mean,cv_rmse_std,cv_r2_mean,cv_r2_std,training_time_sec,inference_time_sec,inference_time_ms_per_row
2026-05-16T10:28:41,bnnupc_qos,DummyRegressor_mean,log_avg_delay,ok,,23424,5856,11,0.5379158663079557,0.740081337629851,-0.001226746021548042,5,0.5384440009450729,0.006512139969949106,0.7341710852490733,0.008866434594102674,-0.00014575153746729797,8.81575259498248e-05,0.014534916001139209,0.002501542003301438,0.0004271758885419122
2026-05-16T10:28:42,bnnupc_qos,LinearRegression,log_avg_delay,ok,,23424,5856,11,0.22666657254151745,0.4151696081869189,0.6849172370794169,5,0.22384601846627566,0.0034069871477967035,0.4090541752876806,0.013533256481379017,0.689518000243306,0.01356382421543138,0.018104750000929926,0.0026906669954769313,0.00045947182299810985
2026-05-16T10:30:40,bnnupc_qos,SVR_rbf,log_avg_delay,ok,,23424,5856,11,0.17401081604187957,0.3909269808942013,0.7206396104056563,5,0.17401485512763187,0.002903520008223773,0.38762107922366856,0.013158045023907517,0.7212036721959653,0.012534124895425205,9.358152959001018,1.4404795420050505,0.24598352834785697
2026-05-16T10:30:53,bnnupc_qos,RandomForestRegressor,log_avg_delay,ok,,23424,5856,11,0.1809833414877414,0.3639586824477027,0.7578537737721844,5,0.1787665444457453,0.0036848129943828564,0.35673876019334594,0.011054616061697298,0.7638316894059063,0.010206879965822535,0.9454320419972646,0.041187041002558544,0.0070333061821308985
2026-05-16T10:30:58,bnnupc_qos,XGBRegressor,log_avg_delay,ok,,23424,5856,11,0.1845974550510098,0.3588362084253181,0.7646218988400726,5,0.18314143038226233,0.001896931465346764,0.35517385177555294,0.009791597165759516,0.7659409988337357,0.007798053482748918,0.2864009580007405,0.0034182919989689253,0.0005837247265998847
