simulation_id,scenario,tos,qos_class,offered_bandwidth,time_distribution,routing_hops,n_nodes,max_avg_lambda,link_bandwidth,scheduling_policy,tos_queue_weight,min_tos_weight,avg_delay,jitter,packet_loss_rate,delay_p10,delay_p50,delay_p90,actual_bandwidth,log_avg_delay
results_qos_sdwan_100_109_108,B_wfq_profiles,2,Bronze,5429.0,1,4,11,9913.0,100000,WFQ,7.0,5.0,0.080967,0.002262,0.0,0.035324,0.069912,0.138405,5.44159,-2.513713614730051
results_qos_sdwan_100_109_108,B_wfq_profiles,2,Bronze,8000.0,1,4,11,9913.0,100000,WFQ,9.0,5.0,0.064067,0.000859,0.0,0.029702,0.059553,0.101612,8.00374,-2.7478258682139582
results_qos_sdwan_100_109_108,B_wfq_profiles,1,Silver,4707.0,1,2,11,9913.0,100000,WFQ,36.666666666666664,30.0,0.025146,0.000111,0.0,0.01,0.025074,0.038915,4.70817,-3.6830564408111477
results_qos_sdwan_100_109_108,B_wfq_profiles,1,Silver,8157.0,1,2,11,9913.0,100000,WFQ,30.0,20.0,0.025798,0.000128,0.0,0.01,0.02578,0.040363,8.15863,-3.6574583094391926
results_qos_sdwan_100_109_108,B_wfq_profiles,2,Bronze,9913.0,0,1,11,9913.0,100000,WFQ,7.5,5.0,0.011396,4e-05,0.0,0.005,0.01,0.018952,9.9478,-4.474492862346475
results_qos_sdwan_100_109_108,B_wfq_profiles,0,Gold,4249.0,0,1,11,9913.0,100000,WFQ,55.0,50.0,0.012925,7.4e-05,0.0,0.003,0.017,0.023561,4.24527,-4.348591858587644
results_qos_sdwan_100_109_108,B_wfq_profiles,2,Bronze,6290.0,1,3,11,9913.0,100000,WFQ,8.75,5.0,0.052661,0.000763,0.0,0.021985,0.046983,0.088287,6.28917,-2.9438801353487394
results_qos_sdwan_100_109_108,B_wfq_profiles,1,Silver,8629.0,1,2,11,9913.0,100000,WFQ,13.333333333333334,5.0,0.024827,0.000263,0.0,0.006,0.034,0.043864,8.65077,-3.695823508348368
results_qos_sdwan_100_109_108,B_wfq_profiles,2,Bronze,2470.0,1,1,11,9913.0,100000,WFQ,7.5,5.0,0.011822,6.9e-05,0.0,0.003,0.017,0.019255,2.47285,-4.437793076579959
results_qos_sdwan_100_109_108,B_wfq_profiles,1,Silver,4890.0,1,1,11,9913.0,100000,WFQ,12.5,5.0,0.018387,0.000147,0.0,0.005,0.014772,0.034226,4.89869,-3.9961113858104325
results_qos_sdwan_100_109_108,B_wfq_profiles,1,Silver,3434.0,1,2,11,9913.0,100000,WFQ,15.0,5.0,0.031647,0.000221,0.0,0.012694,0.029266,0.050838,3.4412,-3.4531119216143558
results_qos_sdwan_100_109_108,B_wfq_profiles,2,Bronze,8306.0,4,3,11,9913.0,100000,WFQ,6.25,5.0,0.067862,0.002534,0.0,0.024593,0.053903,0.12636,2.72568,-2.6902790476170915
results_qos_sdwan_100_109_108,B_wfq_profiles,1,Silver,2040.0,0,2,11,9913.0,100000,WFQ,33.333333333333336,20.0,0.027119,0.000241,0.0,0.006,0.034,0.046393,2.04817,-3.607520689746116
results_qos_sdwan_100_109_108,B_wfq_profiles,0,Gold,5330.0,4,2,11,9913.0,100000,WFQ,75.0,60.0,0.021281,7.8e-05,0.0,0.01,0.02,0.032151,1.82622,-3.8499406231316025
results_qos_sdwan_100_109_108,B_wfq_profiles,2,Bronze,8353.0,0,1,11,9913.0,100000,WFQ,5.0,5.0,0.011638,3.8e-05,0.0,0.005,0.01,0.0194,8.36406,-4.453479672747659
results_qos_sdwan_100_109_108,B_wfq_profiles,2,Bronze,9104.0,0,1,11,9913.0,100000,WFQ,7.5,5.0,0.013924,0.000118,0.0,0.003,0.017,0.026329,9.11191,-4.274141309032944
results_qos_sdwan_100_109_108,B_wfq_profiles,1,Silver,9850.0,0,3,11,9913.0,100000,WFQ,26.25,5.0,0.041148,0.000232,0.0,0.020201,0.042,0.060709,9.86208,-3.1905799557133534
results_qos_sdwan_100_109_108,B_wfq_profiles,2,Bronze,9224.0,4,2,11,9913.0,100000,WFQ,5.0,5.0,0.023838,0.000106,0.0,0.01,0.023087,0.037351,3.15615,-3.73647433292162
results_qos_sdwan_100_109_108,B_wfq_profiles,2,Bronze,4193.0,0,1,11,9913.0,100000,WFQ,7.5,5.0,0.011063,6.1e-05,0.0,0.003,0.017,0.017,4.20892,-4.504149071929363
results_qos_sdwan_100_109_108,B_wfq_profiles,0,Gold,5368.0,0,2,11,9913.0,100000,WFQ,85.0,75.0,0.028026,0.000246,0.0,0.006097,0.034,0.047214,5.37782,-3.574622628234111
results_qos_sdwan_100_109_108,B_wfq_profiles,2,Bronze,7682.0,1,3,11,9913.0,100000,WFQ,5.0,5.0,0.059966,0.001912,0.0,0.011589,0.05246,0.109197,7.66048,-2.8139775440429386
results_qos_sdwan_100_109_108,B_wfq_profiles,0,Gold,8028.0,4,4,11,9913.0,100000,WFQ,78.0,60.0,0.053404,0.000711,0.0,0.016691,0.068,0.084509,2.95653,-2.9298696294542883
results_qos_sdwan_100_109_108,B_wfq_profiles,1,Silver,6986.0,1,2,11,9913.0,100000,WFQ,16.666666666666668,5.0,0.027722,0.000295,0.0,0.006,0.034,0.048646,6.98165,-3.585528957190976
results_qos_sdwan_100_109_108,B_wfq_profiles,2,Bronze,7472.0,4,1,11,9913.0,100000,WFQ,7.5,5.0,0.011347,6.1e-05,0.0,0.003,0.017,0.017628,2.49074,-4.478801887173285
results_qos_sdwan_100_109_108,B_wfq_profiles,2,Bronze,5549.0,4,1,11,9913.0,100000,WFQ,5.0,5.0,0.012417,8.9e-05,0.0,0.003,0.017,0.020538,1.92446,-4.388688777547432
results_qos_sdwan_100_109_108,B_wfq_profiles,2,Bronze,5896.0,4,2,11,9913.0,100000,WFQ,8.333333333333334,5.0,0.024275,0.000137,0.0,0.01,0.022808,0.039044,2.09752,-3.7183082648047483
results_qos_sdwan_100_109_108,B_wfq_profiles,1,Silver,9530.0,4,3,11,9913.0,100000,WFQ,13.75,5.0,0.04319,0.00031,0.0,0.019946,0.042,0.066221,3.12308,-3.142146292009527
results_qos_sdwan_100_109_108,B_wfq_profiles,2,Bronze,4234.0,1,1,11,9913.0,100000,WFQ,5.0,5.0,0.013119,7.6e-05,0.0,0.003,0.017,0.024243,4.24602,-4.333693717883244
results_qos_sdwan_100_109_108,B_wfq_profiles,1,Silver,2897.0,0,2,11,9913.0,100000,WFQ,33.333333333333336,20.0,0.026016,0.000127,0.0,0.01,0.026128,0.040656,2.89896,-3.649043545616737
results_qos_sdwan_100_109_108,B_wfq_profiles,1,Silver,4214.0,4,2,11,9913.0,100000,WFQ,21.666666666666668,5.0,0.035371,0.000384,0.0,0.009166,0.035171,0.059574,1.3825,-3.341863003617052
results_qos_sdwan_100_109_108,B_wfq_profiles,1,Silver,9490.0,0,3,11,9913.0,100000,WFQ,21.25,5.0,0.047928,0.000373,0.0,0.024312,0.045964,0.072777,9.54562,-3.0380553942005135
results_qos_sdwan_100_109_108,B_wfq_profiles,1,Silver,8172.0,1,3,11,9913.0,100000,WFQ,28.75,5.0,0.039122,0.000204,0.0,0.018513,0.040118,0.057613,8.18501,-3.2410703103779697
results_qos_sdwan_100_109_108,B_wfq_profiles,2,Bronze,6173.0,0,1,11,9913.0,100000,WFQ,10.0,10.0,0.019248,0.000237,0.0,0.005,0.014,0.039338,6.14401,-3.950348119749814
results_qos_sdwan_100_109_108,B_wfq_profiles,2,Bronze,7235.0,0,1,11,9913.0,100000,WFQ,10.0,10.0,0.011604,4.3e-05,0.0,0.005,0.01,0.019784,7.20657,-4.4564054127229795
results_qos_sdwan_100_109_108,B_wfq_profiles,1,Silver,9276.0,1,1,11,9913.0,100000,WFQ,30.0,20.0,0.01452,8.7e-05,0.0,0.003,0.017,0.026561,9.28187,-4.232228269585487
results_qos_sdwan_100_109_108,B_wfq_profiles,2,Bronze,5540.0,0,2,11,9913.0,100000,WFQ,8.333333333333334,5.0,0.024635,0.00025,0.0,0.006,0.034,0.043444,5.51265,-3.7035870829862105
results_qos_sdwan_100_109_108,B_wfq_profiles,2,Bronze,4055.0,1,2,11,9913.0,100000,WFQ,8.333333333333334,5.0,0.04135,0.000704,0.0,0.008288,0.036792,0.074951,4.04761,-3.185682857512437
results_qos_sdwan_100_109_108,B_wfq_profiles,2,Bronze,8625.0,0,2,11,9913.0,100000,WFQ,8.333333333333334,5.0,0.034625,0.000483,0.0,0.006,0.034,0.06238,8.63613,-3.3631793144746345
results_qos_sdwan_100_109_108,B_wfq_profiles,1,Silver,4898.0,4,4,11,9913.0,100000,WFQ,29.0,5.0,0.054111,0.000834,0.0,0.016398,0.068,0.089136,1.66785,-2.916717786625965
results_qos_sdwan_100_109_108,B_wfq_profiles,2,Bronze,4296.0,4,3,11,9913.0,100000,WFQ,6.25,5.0,0.044345,0.000595,0.0,0.009,0.051,0.073565,1.45996,-3.1157553161537215
results_qos_sdwan_100_109_108,B_wfq_profiles,0,Gold,8917.0,1,2,11,9913.0,100000,WFQ,75.0,60.0,0.025187,0.000225,0.0,0.006,0.034,0.043367,8.92274,-3.6814272905888967
results_qos_sdwan_100_109_108,B_wfq_profiles,2,Bronze,2789.0,4,1,11,9913.0,100000,WFQ,7.5,5.0,0.013722,6.9e-05,0.0,0.005,0.013018,0.02484,1.00344,-4.288754894713438
results_qos_sdwan_100_109_108,B_wfq_profiles,2,Bronze,5859.0,1,1,11,9913.0,100000,WFQ,7.5,5.0,0.013362,7.3e-05,0.0,0.005,0.011655,0.024199,5.86938,-4.315340421478852
results_qos_sdwan_100_109_108,B_wfq_profiles,2,Bronze,6994.0,1,3,11,9913.0,100000,WFQ,8.75,5.0,0.04209,0.000621,0.0,0.009,0.051,0.071104,6.94986,-3.1679450961996576
results_qos_sdwan_100_109_108,B_wfq_profiles,2,Bronze,2546.0,4,3,11,9913.0,100000,WFQ,7.5,5.0,0.05372,0.000752,0.0,0.023369,0.048283,0.089519,0.860196,-2.9239699073271
results_qos_sdwan_100_109_108,B_wfq_profiles,1,Silver,9446.0,4,3,11,9913.0,100000,WFQ,13.75,5.0,0.038192,0.000479,0.0,0.009,0.051,0.064842,3.2948,-3.265129209385663
results_qos_sdwan_100_109_108,B_wfq_profiles,2,Bronze,6103.0,4,2,11,9913.0,100000,WFQ,8.333333333333334,5.0,0.032715,0.000422,0.0,0.006,0.034,0.057627,2.05728,-3.4199215906604348
results_qos_sdwan_100_109_108,B_wfq_profiles,2,Bronze,4621.0,4,2,11,9913.0,100000,WFQ,6.666666666666667,5.0,0.027613,0.000197,0.0,0.01,0.028,0.045499,1.62867,-3.589468602658785
results_qos_sdwan_100_109_108,B_wfq_profiles,2,Bronze,8602.0,1,2,11,9913.0,100000,WFQ,6.666666666666667,5.0,0.023217,0.000238,0.0,0.006,0.034,0.04015,8.62584,-3.762870510025705
results_qos_sdwan_100_109_108,B_wfq_profiles,1,Silver,3303.0,0,3,11,9913.0,100000,WFQ,8.75,5.0,0.045728,0.000623,0.0,0.011487,0.051,0.075369,3.30157,-3.08504447723468
results_qos_sdwan_100_109_108,B_wfq_profiles,2,Bronze,9303.0,1,4,11,9913.0,100000,WFQ,7.0,5.0,0.064911,0.00116,0.0,0.018646,0.068,0.105818,9.3123,-2.734738178108735
results_qos_sdwan_100_109_108,B_wfq_profiles,2,Bronze,4953.0,4,3,11,9913.0,100000,WFQ,7.5,5.0,0.053702,0.00078,0.0,0.022821,0.048375,0.089418,1.74718,-2.924305034212998
results_qos_sdwan_100_109_108,B_wfq_profiles,2,Bronze,8199.0,1,1,11,9913.0,100000,WFQ,7.5,5.0,0.014859,0.000143,0.0,0.003,0.017,0.028994,8.18989,-4.209149536707927
results_qos_sdwan_100_109_108,B_wfq_profiles,2,Bronze,8870.0,1,2,11,9913.0,100000,WFQ,6.666666666666667,5.0,0.022276,0.000109,0.0,0.01,0.02,0.035001,8.86522,-3.8042454132547148
results_qos_sdwan_100_109_108,B_wfq_profiles,1,Silver,3718.0,0,2,11,9913.0,100000,WFQ,10.0,5.0,0.023542,0.000114,0.0,0.01,0.022292,0.037123,3.73682,-3.748969218991848
results_qos_sdwan_100_109_108,B_wfq_profiles,1,Silver,2020.0,1,1,11,9913.0,100000,WFQ,5.0,5.0,0.011894,3.8e-05,0.0,0.005,0.01,0.020463,2.01391,-4.431721207697735
results_qos_sdwan_100_109_108,B_wfq_profiles,1,Silver,6836.0,0,2,11,9913.0,100000,WFQ,28.333333333333332,5.0,0.029085,0.000283,0.0,0.006,0.034,0.049805,6.86173,-3.537532701619412
results_qos_sdwan_100_109_108,B_wfq_profiles,2,Bronze,8651.0,4,2,11,9913.0,100000,WFQ,6.666666666666667,5.0,0.04286,0.000812,0.0,0.00793,0.037978,0.078696,3.07534,-3.149816288936706
results_qos_sdwan_100_109_105,B_wfq_profiles,2,Bronze,9984.0,0,2,11,9997.0,100000,WFQ,6.666666666666667,5.0,0.031954,0.000387,0.0,0.01,0.028,0.056751,9.98852,-3.443457910376757
results_qos_sdwan_100_109_105,B_wfq_profiles,1,Silver,8626.0,0,3,11,9997.0,100000,WFQ,21.25,5.0,0.037957,0.000212,0.0,0.016478,0.038775,0.056195,8.64677,-3.2713013389219716
results_qos_sdwan_100_109_105,B_wfq_profiles,0,Gold,4786.0,0,4,11,9997.0,100000,WFQ,70.0,50.0,0.048252,0.000274,0.0,0.023707,0.048681,0.069316,4.79142,-3.0313180012789998
results_qos_sdwan_100_109_105,B_wfq_profiles,1,Silver,2708.0,1,3,11,9997.0,100000,WFQ,22.5,5.0,0.038012,0.000465,0.0,0.009,0.051,0.063734,2.71859,-3.2698533796330684
results_qos_sdwan_100_109_105,B_wfq_profiles,2,Bronze,7712.0,0,2,11,9997.0,100000,WFQ,8.333333333333334,5.0,0.024785,0.000253,0.0,0.006,0.034,0.043457,7.6886,-3.6975166475096
results_qos_sdwan_100_109_105,B_wfq_profiles,2,Bronze,4351.0,4,1,11,9997.0,100000,WFQ,7.5,5.0,0.012364,8.4e-05,0.0,0.003,0.017,0.021663,1.56829,-4.392966254712267
results_qos_sdwan_100_109_105,B_wfq_profiles,2,Bronze,4184.0,1,1,11,9997.0,100000,WFQ,7.5,5.0,0.011795,7.2e-05,0.0,0.003,0.017,0.01887,4.16325,-4.440079566122499
results_qos_sdwan_100_109_105,B_wfq_profiles,1,Silver,3378.0,0,2,11,9997.0,100000,WFQ,33.333333333333336,20.0,0.024608,0.000127,0.0,0.01,0.023725,0.039327,3.37672,-3.7046836856589036
results_qos_sdwan_100_109_105,B_wfq_profiles,2,Bronze,8397.0,1,4,11,9997.0,100000,WFQ,7.0,5.0,0.081849,0.00258,5.478123471186738e-06,0.022061,0.074826,0.14407,8.39742,-2.5028791927106107
results_qos_sdwan_100_109_105,B_wfq_profiles,2,Bronze,5184.0,4,2,11,9997.0,100000,WFQ,6.666666666666667,5.0,0.02426,0.000136,0.0,0.01,0.022879,0.039426,1.81809,-3.718926375466233
results_qos_sdwan_100_109_105,B_wfq_profiles,1,Silver,8232.0,0,2,11,9997.0,100000,WFQ,21.666666666666668,5.0,0.032462,0.000337,0.0,0.007119,0.034,0.055598,8.2782,-3.4276851044992585
results_qos_sdwan_100_109_105,B_wfq_profiles,2,Bronze,4403.0,4,1,11,9997.0,100000,WFQ,5.0,5.0,0.015316,0.000121,0.0,0.005,0.014,0.029178,1.49838,-4.178857245367089
results_qos_sdwan_100_109_105,B_wfq_profiles,2,Bronze,5100.0,0,2,11,9997.0,100000,WFQ,6.666666666666667,5.0,0.028659,0.000233,0.0,0.01,0.028,0.048295,5.10191,-3.552287749026156
results_qos_sdwan_100_109_105,B_wfq_profiles,1,Silver,2339.0,1,3,11,9997.0,100000,WFQ,26.25,5.0,0.044726,0.000326,0.0,0.020963,0.043355,0.068415,2.34455,-3.1072002909776115
results_qos_sdwan_100_109_105,B_wfq_profiles,0,Gold,6224.0,1,3,11,9997.0,100000,WFQ,78.75,60.0,0.035504,0.000171,0.0,0.016533,0.035155,0.052438,6.23088,-3.3381099127918987
results_qos_sdwan_100_109_105,B_wfq_profiles,1,Silver,2099.0,0,1,11,9997.0,100000,WFQ,12.5,5.0,0.019178,0.000143,0.0,0.005589,0.016053,0.035629,2.10059,-3.9539914902506474
results_qos_sdwan_100_109_105,B_wfq_profiles,2,Bronze,9163.0,1,2,11,9997.0,100000,WFQ,5.0,5.0,0.042822,0.001513,0.0,0.010573,0.030886,0.083182,9.15988,-3.150703289765152
results_qos_sdwan_100_109_105,B_wfq_profiles,0,Gold,9730.0,1,2,11,9997.0,100000,WFQ,71.66666666666667,50.0,0.027056,0.000231,0.0,0.006024,0.034,0.046589,9.72374,-3.6098464868259126
results_qos_sdwan_100_109_105,B_wfq_profiles,1,Silver,7948.0,1,3,11,9997.0,100000,WFQ,15.0,5.0,0.037825,0.000465,0.0,0.009,0.04986,0.06381,7.92075,-3.2747850193077177
results_qos_sdwan_100_109_105,B_wfq_profiles,2,Bronze,6833.0,4,3,11,9997.0,100000,WFQ,5.0,5.0,0.066784,0.002822,0.0,0.014357,0.057536,0.121744,2.2596,-2.706291748087347
results_qos_sdwan_100_109_105,B_wfq_profiles,2,Bronze,2266.0,4,3,11,9997.0,100000,WFQ,6.25,5.0,0.064229,0.002067,0.0,0.014995,0.055839,0.11679,0.844735,-2.745300456882366
results_qos_sdwan_100_109_105,B_wfq_profiles,0,Gold,2636.0,1,1,11,9997.0,100000,WFQ,82.5,75.0,0.011765,3.1e-05,0.0,0.005,0.010591,0.019164,2.64062,-4.442626256802812
results_qos_sdwan_100_109_105,B_wfq_profiles,2,Bronze,6003.0,4,1,11,9997.0,100000,WFQ,7.5,5.0,0.013338,6.9e-05,0.0,0.005,0.01197,0.023978,2.03784,-4.3171381747720226
results_qos_sdwan_100_109_105,B_wfq_profiles,2,Bronze,4405.0,0,3,11,9997.0,100000,WFQ,7.5,5.0,0.043374,0.000373,0.0,0.017094,0.042,0.068731,4.38204,-3.1378950957359217
results_qos_sdwan_100_109_105,B_wfq_profiles,1,Silver,9426.0,4,4,11,9997.0,100000,WFQ,16.0,5.0,0.052579,0.000382,0.0,0.025873,0.053257,0.077469,3.24226,-2.945438478499524
results_qos_sdwan_100_109_105,B_wfq_profiles,2,Bronze,5744.0,0,2,11,9997.0,100000,WFQ,5.0,5.0,0.050565,0.00192,0.0,0.015082,0.036989,0.099496,5.7173,-2.9844956416280035
results_qos_sdwan_100_109_105,B_wfq_profiles,2,Bronze,2674.0,4,3,11,9997.0,100000,WFQ,5.0,5.0,0.061196,0.002015,0.0,0.022961,0.049017,0.109776,0.998899,-2.7936734510770047
results_qos_sdwan_100_109_105,B_wfq_profiles,1,Silver,9889.0,1,3,11,9997.0,100000,WFQ,21.25,5.0,0.041086,0.00029,0.0,0.017932,0.042,0.063128,9.89702,-3.1920878481118176
results_qos_sdwan_100_109_105,B_wfq_profiles,2,Bronze,5392.0,1,2,11,9997.0,100000,WFQ,6.666666666666667,5.0,0.028074,0.00029,0.0,0.006,0.034,0.048246,5.39956,-3.5729113978700027
results_qos_sdwan_100_109_105,B_wfq_profiles,2,Bronze,5176.0,0,4,11,9997.0,100000,WFQ,7.0,5.0,0.056601,0.000537,0.0,0.025613,0.056,0.086473,5.17681,-2.8717286260845514
results_qos_sdwan_100_109_105,B_wfq_profiles,2,Bronze,8628.0,0,4,11,9997.0,100000,WFQ,7.0,5.0,0.075837,0.002201,0.0,0.032231,0.064764,0.129111,8.59864,-2.5791689787797933
results_qos_sdwan_100_109_105,B_wfq_profiles,2,Bronze,9227.0,4,2,11,9997.0,100000,WFQ,6.666666666666667,5.0,0.02771,0.000283,0.0,0.006,0.034,0.047255,3.16582,-3.58596192010725
results_qos_sdwan_100_109_105,B_wfq_profiles,2,Bronze,8688.0,4,1,11,9997.0,100000,WFQ,7.5,5.0,0.013726,9.8e-05,0.0,0.003,0.017,0.025785,2.80977,-4.288463434495694
results_qos_sdwan_100_109_105,B_wfq_profiles,2,Bronze,3221.0,1,2,11,9997.0,100000,WFQ,8.333333333333334,5.0,0.028729,0.000216,0.0,0.01,0.028,0.048106,3.22145,-3.5498482134188474
results_qos_sdwan_100_109_105,B_wfq_profiles,0,Gold,3367.0,4,4,11,9997.0,100000,WFQ,62.0,50.0,0.049906,0.000772,0.0,0.013823,0.048482,0.083063,1.17266,-2.9976140429720095
results_qos_sdwan_100_109_105,B_wfq_profiles,0,Gold,6235.0,1,3,11,9997.0,100000,WFQ,75.0,60.0,0.037065,0.000184,0.0,0.017622,0.037274,0.054764,6.22492,-3.295082150873454
results_qos_sdwan_100_109_105,B_wfq_profiles,0,Gold,5722.0,4,4,11,9997.0,100000,WFQ,78.0,60.0,0.049038,0.000277,0.0,0.025393,0.049163,0.070539,1.96977,-3.0151597712200893
results_qos_sdwan_100_109_105,B_wfq_profiles,2,Bronze,9997.0,0,3,11,9997.0,100000,WFQ,8.75,5.0,0.04576,0.000433,0.0,0.018672,0.042546,0.07334,9.99039,-3.0843449319105947
results_qos_sdwan_100_109_105,B_wfq_profiles,1,Silver,9227.0,1,1,11,9997.0,100000,WFQ,17.5,5.0,0.012634,6.9e-05,0.0,0.003,0.017,0.022796,9.21955,-4.371363686505628
results_qos_sdwan_100_109_105,B_wfq_profiles,2,Bronze,2299.0,0,3,11,9997.0,100000,WFQ,7.5,5.0,0.045593,0.000614,0.0,0.00956,0.051,0.07586,2.25624,-3.088001083017404
results_qos_sdwan_100_109_105,B_wfq_profiles,1,Silver,9494.0,1,3,11,9997.0,100000,WFQ,35.0,20.0,0.036968,0.000477,0.0,0.009,0.051,0.063398,9.5118,-3.297702605414172
results_qos_sdwan_100_109_105,B_wfq_profiles,2,Bronze,5246.0,1,3,11,9997.0,100000,WFQ,7.5,5.0,0.047111,0.000508,0.0,0.019275,0.043441,0.076316,5.24828,-3.055248759579746
results_qos_sdwan_100_109_105,B_wfq_profiles,2,Bronze,2182.0,1,3,11,9997.0,100000,WFQ,7.5,5.0,0.06935,0.002068,0.0,0.02781,0.057524,0.125775,2.18072,-2.6685891322212965
results_qos_sdwan_100_109_105,B_wfq_profiles,1,Silver,9271.0,0,2,11,9997.0,100000,WFQ,25.0,5.0,0.036166,0.000324,0.0,0.010471,0.036338,0.057719,9.28921,-3.3196358280193494
results_qos_sdwan_100_109_105,B_wfq_profiles,2,Bronze,3502.0,1,2,11,9997.0,100000,WFQ,10.0,10.0,0.025445,0.000167,0.0,0.01,0.024284,0.042118,3.50303,-3.671236018941341
results_qos_sdwan_100_109_105,B_wfq_profiles,2,Bronze,5894.0,4,2,11,9997.0,100000,WFQ,8.333333333333334,5.0,0.029204,0.00023,0.0,0.01,0.028,0.049631,1.95868,-3.5334495927882976
results_qos_sdwan_100_109_105,B_wfq_profiles,2,Bronze,7032.0,0,2,11,9997.0,100000,WFQ,6.666666666666667,5.0,0.024573,0.000156,0.0,0.01,0.022864,0.039866,7.02104,-3.7061069997805625
results_qos_sdwan_100_109_105,B_wfq_profiles,1,Silver,6153.0,1,1,11,9997.0,100000,WFQ,40.0,40.0,0.012705,4.4e-05,0.0,0.005,0.012052,0.021807,6.13776,-4.36575966221001
results_qos_sdwan_100_109_105,B_wfq_profiles,1,Silver,8225.0,1,1,11,9997.0,100000,WFQ,22.5,5.0,0.017546,0.000107,0.0,0.003,0.017,0.031289,8.22325,-4.042929275275945
results_qos_sdwan_100_109_105,B_wfq_profiles,1,Silver,8155.0,0,1,11,9997.0,100000,WFQ,22.5,5.0,0.012025,3.7e-05,0.0,0.005,0.010478,0.020184,8.13409,-4.420767462990312
results_qos_sdwan_100_109_105,B_wfq_profiles,2,Bronze,7568.0,0,2,11,9997.0,100000,WFQ,8.333333333333334,5.0,0.020953,8.1e-05,0.0,0.01,0.02,0.030861,7.57999,-3.865473444775166
results_qos_sdwan_100_109_105,B_wfq_profiles,2,Bronze,2197.0,4,3,11,9997.0,100000,WFQ,7.5,5.0,0.04712,0.000543,0.0,0.018617,0.042993,0.077212,0.807745,-3.055057739638806
results_qos_sdwan_100_109_105,B_wfq_profiles,2,Bronze,7223.0,1,4,11,9997.0,100000,WFQ,7.0,5.0,0.058672,0.001016,0.0,0.014576,0.068,0.095898,7.20534,-2.8357926676531666
results_qos_sdwan_100_109_105,B_wfq_profiles,1,Silver,7216.0,1,4,11,9997.0,100000,WFQ,29.0,5.0,0.059032,0.000827,0.0,0.019452,0.068,0.093438,7.22254,-2.8296756092260713
results_qos_sdwan_100_109_105,B_wfq_profiles,0,Gold,2966.0,4,2,11,9997.0,100000,WFQ,53.333333333333336,50.0,0.024011,0.000101,0.0,0.01,0.023439,0.037553,1.07229,-3.7292432203034975
results_qos_sdwan_100_109_105,B_wfq_profiles,2,Bronze,7307.0,4,2,11,9997.0,100000,WFQ,8.333333333333334,5.0,0.025743,0.000163,0.0,0.01,0.025177,0.042353,2.5885,-3.6595925334890436
results_qos_sdwan_100_109_105,B_wfq_profiles,2,Bronze,8265.0,0,1,11,9997.0,100000,WFQ,7.5,5.0,0.010693,2.8e-05,0.0,0.005,0.01,0.016176,8.27825,-4.538165957207617
results_qos_sdwan_100_109_105,B_wfq_profiles,1,Silver,5627.0,0,1,11,9997.0,100000,WFQ,35.0,30.0,0.011622,3.7e-05,0.0,0.005,0.01,0.019772,5.65383,-4.454855425329224
results_qos_sdwan_100_109_105,B_wfq_profiles,2,Bronze,3530.0,0,3,11,9997.0,100000,WFQ,8.75,5.0,0.079032,0.002744,1.3032726877109318e-05,0.020825,0.067946,0.14561,3.53406,-2.5379024452399643
results_qos_sdwan_100_109_105,B_wfq_profiles,2,Bronze,3334.0,4,2,11,9997.0,100000,WFQ,6.666666666666667,5.0,0.02504,0.000253,0.0,0.006,0.034,0.044448,1.16226,-3.6872807327502395
results_qos_sdwan_100_109_105,B_wfq_profiles,2,Bronze,9729.0,4,1,11,9997.0,100000,WFQ,7.5,5.0,0.012925,8.7e-05,0.0,0.003,0.017,0.023636,3.39531,-4.348591858587644
results_qos_sdwan_100_109_105,B_wfq_profiles,2,Bronze,6169.0,4,1,11,9997.0,100000,WFQ,5.0,5.0,0.020878,0.000312,0.0,0.003,0.017,0.042159,2.11383,-3.8690593059960303
results_qos_sdwan_100_109_105,B_wfq_profiles,2,Bronze,6641.0,4,2,11,9997.0,100000,WFQ,5.0,5.0,0.035698,0.000526,0.0,0.006,0.034,0.063771,2.27386,-3.332660614174821
results_qos_sdwan_100_109_105,B_wfq_profiles,2,Bronze,6602.0,0,3,11,9997.0,100000,WFQ,6.25,5.0,0.047868,0.000567,0.0,0.019094,0.043406,0.078666,6.62195,-3.039308056270867
results_qos_sdwan_100_109_105,B_wfq_profiles,2,Bronze,9911.0,0,2,11,9997.0,100000,WFQ,8.333333333333334,5.0,0.033724,0.000474,0.0,0.006,0.034,0.06134,9.9441,-3.389545528921708
results_qos_sdwan_100_109_105,B_wfq_profiles,2,Bronze,5748.0,4,2,11,9997.0,100000,WFQ,6.666666666666667,5.0,0.024665,0.000242,0.0,0.006,0.034,0.042877,1.88527,-3.7023700442964356
results_qos_sdwan_100_109_105,B_wfq_profiles,1,Silver,8736.0,1,1,11,9997.0,100000,WFQ,12.5,5.0,0.010901,2.8e-05,0.0,0.005,0.01,0.017181,8.72207,-4.518900750835916
results_qos_sdwan_100_109_105,B_wfq_profiles,0,Gold,6811.0,1,1,11,9997.0,100000,WFQ,62.5,50.0,0.012559,6.8e-05,0.0,0.003,0.017,0.022369,6.83572,-4.3773177389461475
results_qos_sdwan_100_109_105,B_wfq_profiles,2,Bronze,7881.0,4,3,11,9997.0,100000,WFQ,7.5,5.0,0.087445,0.003406,0.0,0.025041,0.074353,0.162457,2.78098,-2.4367452546809827
